mother_pid,wav,child_pid,child_birth_y,child_gender,child_enroll,child_age,child_math,child_eduy,child_wav,mother_birth_y,mother_gender,mother_age,mother_eth,mother_birth_prov,mother_enroll2,mother_eduy,mother_wav
410195105.0,2020,410195104.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
410204108.0,2020,410204401.0,2010.0,1.0,1.0,10.0,2.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,12.0,2020.0
410205104.0,2020,410205105.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,12.0,2020.0
410212105.0,2020,410212106.0,,0.0,1.0,13.0,3.0,6.0,2020.0,,,,,,,,
410213104.0,2020,410213106.0,2010.0,1.0,1.0,10.0,3.0,3.0,2020.0,,0.0,29.0,,,0.0,9.0,2020.0
410223104.0,2020,410223105.0,2008.0,1.0,1.0,12.0,1.0,4.0,2020.0,1991.0,0.0,29.0,,,0.0,6.0,2020.0
410223107.0,2020,410223108.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,7.0,2020.0
410224105.0,2020,410224106.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,1989.0,0.0,31.0,,,0.0,9.0,2020.0
410249104.0,2020,410249401.0,2010.0,1.0,1.0,10.0,2.0,3.0,2020.0,1988.0,0.0,32.0,,,0.0,9.0,2020.0
410264104.0,2020,410264401.0,2010.0,1.0,1.0,10.0,3.0,2.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
410278104.0,2020,410278105.0,2010.0,1.0,1.0,10.0,1.0,3.0,2020.0,1990.0,0.0,30.0,,,0.0,12.0,2020.0
410328102.0,2020,410328103.0,2007.0,1.0,1.0,13.0,1.0,6.0,2020.0,1972.0,0.0,48.0,,,,9.0,2020.0
410330105.0,2020,410330401.0,2010.0,1.0,1.0,10.0,4.0,3.0,2020.0,1990.0,0.0,30.0,,,0.0,9.0,2020.0
410397102.0,2020,410397104.0,2005.0,1.0,1.0,15.0,4.0,8.0,2020.0,,0.0,50.0,,,,6.0,2020.0
410409103.0,2020,410409105.0,2007.0,0.0,1.0,13.0,2.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410414101.0,2020,410414103.0,2007.0,0.0,1.0,13.0,4.0,7.0,2020.0,1983.0,0.0,37.0,,,0.0,6.0,2020.0
410419101.0,2020,410419103.0,2007.0,1.0,1.0,13.0,2.0,7.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
410424102.0,2020,410424103.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410434102.0,2020,410434103.0,2006.0,1.0,1.0,14.0,4.0,7.0,2020.0,,0.0,39.0,,,0.0,9.0,2020.0
410451101.0,2020,410451104.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1981.0,0.0,39.0,,,0.0,15.0,2020.0
410454104.0,2020,410454106.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1985.0,0.0,35.0,,,0.0,8.0,2020.0
410504101.0,2020,410504105.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
410505104.0,2020,410505105.0,2006.0,0.0,1.0,14.0,1.0,8.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
410548102.0,2020,410548103.0,2007.0,1.0,1.0,13.0,1.0,7.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
410552104.0,2020,410552105.0,2008.0,1.0,1.0,12.0,3.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410554104.0,2020,410554105.0,2006.0,1.0,1.0,14.0,4.0,8.0,2020.0,1977.0,0.0,43.0,,,0.0,9.0,2020.0
410557104.0,2020,410557431.0,2010.0,0.0,1.0,10.0,4.0,4.0,2020.0,,0.0,38.0,,,0.0,12.0,2020.0
410570102.0,2020,410570105.0,2007.0,1.0,1.0,13.0,1.0,7.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
410582104.0,2020,410582106.0,2007.0,0.0,0.0,13.0,,0.0,2020.0,1989.0,0.0,31.0,,,0.0,0.0,2020.0
410639104.0,2020,410639105.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1978.0,0.0,42.0,,,0.0,16.0,2020.0
410656107.0,2020,410656110.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,1980.0,0.0,40.0,,,0.0,12.0,2020.0
410678102.0,2020,410678104.0,2005.0,1.0,1.0,15.0,4.0,10.0,2020.0,1975.0,0.0,45.0,,,,2.0,2020.0
410689106.0,2020,410689107.0,2007.0,1.0,1.0,13.0,3.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,8.0,2020.0
410694104.0,2020,410694106.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,,,,,,,,
410715106.0,2020,410715401.0,2010.0,0.0,1.0,10.0,3.0,4.0,2020.0,1985.0,0.0,35.0,,,0.0,15.0,2020.0
410717105.0,2020,410717106.0,2006.0,1.0,1.0,14.0,4.0,8.0,2020.0,1982.0,0.0,38.0,,,0.0,12.0,2020.0
410721104.0,2020,410721107.0,2005.0,0.0,1.0,15.0,3.0,8.0,2020.0,,0.0,37.0,,,0.0,9.0,2020.0
410740104.0,2020,410740105.0,2010.0,1.0,0.0,10.0,1.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,,2020.0
410755104.0,2020,410755105.0,2005.0,1.0,1.0,15.0,3.0,8.0,2020.0,1981.0,0.0,39.0,,,0.0,15.0,2020.0
410756101.0,2020,410756103.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,7.0,2020.0
410773104.0,2020,410773105.0,2005.0,1.0,1.0,15.0,4.0,9.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
410788104.0,2020,410788105.0,2009.0,1.0,1.0,11.0,1.0,6.0,2020.0,,0.0,38.0,,,0.0,9.0,2020.0
410829104.0,2020,410829105.0,2008.0,0.0,1.0,12.0,3.0,6.0,2020.0,1988.0,0.0,32.0,,,0.0,9.0,2020.0
410830109.0,2020,410830113.0,,1.0,1.0,11.0,1.0,4.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
410830110.0,2020,410830114.0,,1.0,1.0,12.0,4.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,6.0,2020.0
410831107.0,2020,410831401.0,2010.0,0.0,1.0,10.0,2.0,3.0,2020.0,,,,,,,,
410832105.0,2020,410832106.0,2007.0,0.0,1.0,13.0,3.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
410834104.0,2020,410834401.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410843101.0,2020,410843105.0,2007.0,0.0,1.0,13.0,3.0,7.0,2020.0,1979.0,0.0,41.0,,,0.0,6.0,2020.0
410844101.0,2020,410844104.0,2005.0,1.0,1.0,15.0,2.0,8.0,2020.0,1979.0,0.0,41.0,,,0.0,15.0,2020.0
410846102.0,2020,410846401.0,2010.0,0.0,1.0,10.0,4.0,3.0,2020.0,,0.0,33.0,,,0.0,9.0,2020.0
410849104.0,2020,410849401.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,1990.0,0.0,30.0,,,0.0,9.0,2020.0
410850105.0,2020,410850401.0,2010.0,1.0,0.0,10.0,3.0,3.0,2020.0,1991.0,0.0,29.0,,,0.0,0.0,2020.0
410852101.0,2020,410852103.0,2006.0,0.0,1.0,14.0,3.0,8.0,2020.0,1985.0,0.0,35.0,,,0.0,6.0,2020.0
410869102.0,2020,410869103.0,2007.0,1.0,1.0,13.0,3.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
410880104.0,2020,410880105.0,2007.0,0.0,1.0,13.0,3.0,7.0,2020.0,1979.0,0.0,41.0,,,0.0,0.0,2020.0
410890431.0,2020,410890401.0,2009.0,0.0,0.0,11.0,3.0,4.0,2020.0,,,,,,,,
410900107.0,2020,410900108.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410914107.0,2020,410914108.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1985.0,0.0,35.0,,,0.0,,2020.0
410921102.0,2020,410921103.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,1983.0,0.0,37.0,,,0.0,0.0,2020.0
410950431.0,2020,410950107.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,,0.0,41.0,,,0.0,9.0,2020.0
410961104.0,2020,410961105.0,2008.0,1.0,1.0,12.0,3.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,,2020.0
410963105.0,2020,410963106.0,2006.0,1.0,1.0,14.0,2.0,7.0,2020.0,,0.0,35.0,1.0,,0.0,,2020.0
411014104.0,2020,411014105.0,2008.0,1.0,1.0,12.0,3.0,5.0,2020.0,,,,,,,,
411036101.0,2020,411036105.0,2007.0,1.0,1.0,13.0,4.0,8.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
411058104.0,2020,411058105.0,2006.0,1.0,1.0,14.0,4.0,7.0,2020.0,1980.0,0.0,40.0,,,0.0,6.0,2020.0
411088103.0,2020,411088104.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1968.0,0.0,52.0,,,,9.0,2020.0
411090103.0,2020,411090104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1981.0,0.0,39.0,,,0.0,12.0,2020.0
411101103.0,2020,411101104.0,,1.0,1.0,11.0,2.0,4.0,2020.0,,0.0,32.0,,,0.0,9.0,2020.0
411118104.0,2020,411118107.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,,0.0,44.0,,,0.0,6.0,2020.0
411131531.0,2020,411131103.0,2007.0,1.0,1.0,13.0,1.0,6.0,2020.0,,,,,,,,
411137431.0,2020,411137105.0,2008.0,0.0,1.0,12.0,1.0,5.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
411139103.0,2020,411139104.0,2008.0,0.0,1.0,12.0,2.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,,2020.0
411141101.0,2020,411141104.0,2009.0,1.0,1.0,11.0,3.0,4.0,2020.0,1974.0,0.0,46.0,,,,9.0,2020.0
411142431.0,2020,411142103.0,2008.0,1.0,1.0,12.0,3.0,5.0,2020.0,,,,,,,,
411156101.0,2020,411156105.0,2008.0,0.0,1.0,12.0,4.0,5.0,2020.0,,,,,,,,
411175106.0,2020,411175107.0,2008.0,1.0,1.0,12.0,4.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,6.0,2020.0
411186104.0,2020,411186501.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1983.0,0.0,37.0,,,0.0,15.0,2020.0
411186106.0,2020,411186107.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,7.0,2020.0
411188103.0,2020,411188105.0,2009.0,0.0,1.0,11.0,3.0,4.0,2020.0,1988.0,0.0,32.0,,,0.0,6.0,2020.0
411197533.0,2020,411197104.0,2008.0,0.0,1.0,12.0,3.0,6.0,2020.0,,0.0,33.0,1.0,,0.0,,2020.0
411210106.0,2020,411210109.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,,,,,,,,
411212101.0,2020,411212105.0,2010.0,1.0,1.0,10.0,2.0,4.0,2020.0,,,,,,,,
411217105.0,2020,411217401.0,2010.0,1.0,1.0,10.0,2.0,3.0,2020.0,,,,,,,,
411227101.0,2020,411227104.0,2006.0,1.0,1.0,14.0,3.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
411242102.0,2020,411242103.0,2005.0,0.0,1.0,15.0,4.0,9.0,2020.0,1979.0,0.0,41.0,,,0.0,12.0,2020.0
411244104.0,2020,411244103.0,2006.0,0.0,1.0,14.0,4.0,8.0,2020.0,,,,,,,,
411256104.0,2020,411256102.0,,0.0,1.0,14.0,,8.0,2020.0,,,,,,,,
411256502.0,2020,411256102.0,,0.0,1.0,14.0,,8.0,2020.0,,,,,,,,
411317102.0,2020,411317103.0,2010.0,0.0,1.0,10.0,3.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
411320104.0,2020,411320106.0,2007.0,1.0,1.0,13.0,2.0,7.0,2020.0,,,,,,,,
411327101.0,2020,411327104.0,2008.0,0.0,1.0,12.0,1.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
411329104.0,2020,411329106.0,2008.0,1.0,1.0,12.0,2.0,5.0,2020.0,,,,,,,,
411335104.0,2020,411335105.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,1986.0,0.0,34.0,,,0.0,12.0,2020.0
411375104.0,2020,411375105.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,,,,,,,,
411394105.0,2020,411394551.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,,,,,,,,
411412104.0,2020,411412105.0,2006.0,1.0,1.0,14.0,1.0,7.0,2020.0,1987.0,0.0,33.0,,,0.0,6.0,2020.0
411414551.0,2020,411414521.0,2010.0,1.0,1.0,10.0,4.0,1.0,2020.0,,,,,,,,
411419105.0,2020,411419106.0,2009.0,0.0,1.0,11.0,3.0,4.0,2020.0,1990.0,0.0,30.0,,,0.0,6.0,2020.0
411450104.0,2020,411450105.0,,0.0,0.0,15.0,,7.0,2020.0,,,,,,,,
411461104.0,2020,411461105.0,2008.0,0.0,0.0,12.0,3.0,6.0,2020.0,,0.0,38.0,1.0,,0.0,,2020.0
411523104.0,2020,411523105.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,1983.0,0.0,37.0,,,0.0,6.0,2020.0
411572104.0,2020,411572106.0,2009.0,1.0,1.0,11.0,3.0,5.0,2020.0,,0.0,35.0,,,0.0,9.0,2020.0
411583104.0,2020,411583105.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,,,,,,,,
411608101.0,2020,411608103.0,2006.0,1.0,1.0,14.0,1.0,8.0,2020.0,1968.0,0.0,52.0,,,,0.0,2020.0
411653105.0,2020,411653106.0,2009.0,1.0,1.0,11.0,1.0,4.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
411662103.0,2020,411662108.0,,1.0,1.0,14.0,1.0,8.0,2020.0,1979.0,0.0,41.0,,,0.0,12.0,2020.0
411662104.0,2020,411662107.0,,0.0,1.0,13.0,2.0,7.0,2020.0,1981.0,0.0,39.0,,,0.0,12.0,2020.0
411669104.0,2020,411669105.0,2008.0,1.0,1.0,12.0,3.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,15.0,2020.0
411675102.0,2020,411675103.0,2007.0,1.0,1.0,13.0,3.0,6.0,2020.0,1972.0,0.0,48.0,,,,6.0,2020.0
411684103.0,2020,411684104.0,2008.0,1.0,0.0,12.0,3.0,6.0,2020.0,1981.0,0.0,39.0,,,0.0,12.0,2020.0
411691103.0,2020,411691105.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1975.0,0.0,45.0,,,,12.0,2020.0
411699102.0,2020,411699103.0,2006.0,0.0,1.0,14.0,3.0,8.0,2020.0,1981.0,0.0,39.0,,,0.0,13.0,2020.0
411709102.0,2020,411709103.0,2007.0,1.0,1.0,13.0,1.0,7.0,2020.0,1974.0,0.0,46.0,,,,16.0,2020.0
411716104.0,2020,411716105.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
411739106.0,2020,411739107.0,2010.0,1.0,1.0,10.0,1.0,5.0,2020.0,,,,,,,,
411746101.0,2020,411746104.0,2005.0,1.0,1.0,15.0,1.0,10.0,2020.0,1972.0,0.0,48.0,,,,6.0,2020.0
411759105.0,2020,411759107.0,2009.0,1.0,1.0,11.0,3.0,5.0,2020.0,,,,,,,,
411796104.0,2020,411796105.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
411808104.0,2020,411808105.0,2008.0,1.0,1.0,12.0,3.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
411821105.0,2020,411821601.0,2010.0,0.0,1.0,10.0,3.0,3.0,2020.0,1990.0,0.0,30.0,,,0.0,9.0,2020.0
411846105.0,2020,411846106.0,2008.0,0.0,1.0,12.0,2.0,6.0,2020.0,,,,,,,,
411864104.0,2020,411864105.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,,,,,,,,
130886106.0,2020,130886107.0,2007.0,0.0,1.0,13.0,2.0,7.0,2020.0,,0.0,46.0,1.0,,,12.0,2020.0
420006103.0,2020,420006104.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,6.0,2020.0
420010104.0,2020,420010105.0,2007.0,0.0,0.0,13.0,3.0,7.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
420025101.0,2020,420025103.0,2006.0,1.0,0.0,14.0,3.0,8.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
420028102.0,2020,420028106.0,2008.0,0.0,0.0,12.0,3.0,6.0,2020.0,1986.0,0.0,34.0,,,0.0,0.0,2020.0
420070103.0,2020,420070102.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,1976.0,0.0,44.0,,,0.0,12.0,2020.0
420087102.0,2020,420087103.0,2006.0,1.0,1.0,14.0,1.0,8.0,2020.0,1981.0,0.0,39.0,,,0.0,12.0,2020.0
420090103.0,2020,420090102.0,2005.0,1.0,0.0,15.0,3.0,9.0,2020.0,1978.0,0.0,42.0,,,0.0,15.0,2020.0
420257101.0,2020,420257104.0,,0.0,1.0,11.0,1.0,5.0,2020.0,1974.0,0.0,46.0,,,,6.0,2020.0
420263103.0,2020,420263104.0,2005.0,0.0,1.0,15.0,2.0,9.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
420271104.0,2020,420271105.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,,,,,,,,
420323102.0,2020,420323104.0,2008.0,0.0,1.0,12.0,2.0,5.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
420331104.0,2020,420331105.0,2006.0,0.0,1.0,14.0,1.0,8.0,2020.0,,,,,,,,
420338102.0,2020,420338103.0,2008.0,1.0,1.0,12.0,2.0,5.0,2020.0,1970.0,0.0,50.0,,,,0.0,2020.0
420345102.0,2020,420345105.0,2009.0,1.0,0.0,11.0,1.0,5.0,2020.0,1980.0,0.0,40.0,,,0.0,15.0,2020.0
420347104.0,2020,420347501.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1984.0,0.0,36.0,,,0.0,12.0,2020.0
420371104.0,2020,420371105.0,2009.0,0.0,1.0,11.0,2.0,4.0,2020.0,1986.0,0.0,34.0,,,0.0,12.0,2020.0
420375101.0,2020,420375104.0,2007.0,1.0,1.0,13.0,2.0,6.0,2020.0,1986.0,0.0,34.0,,,0.0,12.0,2020.0
420471103.0,2020,420471104.0,2008.0,0.0,1.0,12.0,2.0,6.0,2020.0,,,,,,,,
420493102.0,2020,420493103.0,2005.0,1.0,1.0,15.0,3.0,10.0,2020.0,1977.0,0.0,43.0,,,0.0,15.0,2020.0
430089101.0,2020,430089103.0,2005.0,1.0,1.0,15.0,4.0,9.0,2020.0,1980.0,0.0,40.0,,,0.0,16.0,2020.0
430098101.0,2020,430098104.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1982.0,0.0,38.0,,,0.0,15.0,2020.0
430211102.0,2020,430211103.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1980.0,0.0,40.0,,,0.0,15.0,2020.0
430221101.0,2020,430221103.0,2005.0,0.0,1.0,15.0,4.0,10.0,2020.0,1977.0,0.0,43.0,,,0.0,12.0,2020.0
430254103.0,2020,430254401.0,2010.0,1.0,1.0,10.0,3.0,3.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
430264101.0,2020,430264105.0,2006.0,1.0,1.0,14.0,2.0,7.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
430269103.0,2020,430269106.0,2008.0,0.0,1.0,12.0,3.0,7.0,2020.0,,,,,,,,
430302104.0,2020,430302106.0,2007.0,0.0,1.0,13.0,3.0,8.0,2020.0,1984.0,0.0,36.0,,,0.0,12.0,2020.0
430322106.0,2020,430322108.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,,,,,,,,
430365103.0,2020,430365104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,,,,,,,,
430368104.0,2020,430368105.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,,,,,,,,
430398101.0,2020,430398105.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
430401101.0,2020,430401551.0,2008.0,0.0,0.0,12.0,2.0,6.0,2020.0,1974.0,0.0,46.0,,,,6.0,2020.0
430420104.0,2020,430420106.0,2010.0,1.0,1.0,10.0,3.0,5.0,2020.0,,,,,,,,
430431104.0,2020,430431105.0,2009.0,0.0,1.0,11.0,4.0,5.0,2020.0,1988.0,0.0,32.0,,,0.0,12.0,2020.0
430462103.0,2020,430462104.0,2008.0,1.0,1.0,12.0,4.0,6.0,2020.0,,,,,,,,
430478104.0,2020,430478107.0,2006.0,1.0,1.0,14.0,1.0,10.0,2020.0,1983.0,0.0,37.0,,,0.0,12.0,2020.0
430484104.0,2020,170997401.0,2007.0,0.0,1.0,13.0,3.0,8.0,2020.0,,0.0,42.0,,,0.0,9.0,2020.0
430523102.0,2020,430523104.0,2009.0,1.0,1.0,11.0,3.0,4.0,2020.0,1983.0,0.0,37.0,,,0.0,,2020.0
430523106.0,2020,430523401.0,2010.0,0.0,1.0,10.0,1.0,3.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
430552103.0,2020,430552104.0,2008.0,1.0,1.0,12.0,3.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
430559106.0,2020,430559108.0,2010.0,0.0,1.0,10.0,3.0,5.0,2020.0,,,,,,,,
430618104.0,2020,430618105.0,2007.0,1.0,1.0,13.0,1.0,8.0,2020.0,,,,,,,,
430693103.0,2020,430693105.0,2009.0,1.0,1.0,11.0,3.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,12.0,2020.0
430710103.0,2020,430710105.0,2007.0,0.0,1.0,13.0,4.0,8.0,2020.0,,0.0,33.0,,,0.0,9.0,2020.0
211792105.0,2020,432529651.0,,0.0,1.0,14.0,1.0,8.0,2020.0,1982.0,0.0,38.0,,,0.0,15.0,2020.0
440023102.0,2020,440023521.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,9.0,2020.0
440062101.0,2020,440062501.0,2010.0,1.0,1.0,10.0,1.0,3.0,2020.0,,,,,,,,
440106105.0,2020,440106106.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1985.0,0.0,35.0,,,0.0,,2020.0
440139102.0,2020,440139103.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1985.0,0.0,35.0,,,0.0,15.0,2020.0
440148102.0,2020,440148401.0,2010.0,0.0,1.0,10.0,1.0,3.0,2020.0,1977.0,0.0,43.0,,,0.0,15.0,2020.0
440154102.0,2020,440154103.0,2008.0,1.0,1.0,12.0,4.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
440227104.0,2020,440227105.0,2005.0,1.0,1.0,15.0,3.0,8.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
440261104.0,2020,440261110.0,,0.0,1.0,12.0,2.0,5.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
440296103.0,2020,440296104.0,,0.0,1.0,11.0,2.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,7.0,2020.0
440309105.0,2020,440309501.0,2010.0,0.0,1.0,10.0,2.0,3.0,2020.0,1986.0,0.0,34.0,,,0.0,,2020.0
440314104.0,2020,440314105.0,,0.0,0.0,14.0,4.0,8.0,2020.0,1980.0,0.0,40.0,,,0.0,9.0,2020.0
440356106.0,2020,440356105.0,2010.0,0.0,0.0,10.0,2.0,3.0,2020.0,1991.0,0.0,29.0,,,0.0,9.0,2020.0
440381104.0,2020,440381106.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,1982.0,0.0,38.0,,,0.0,0.0,2020.0
440391104.0,2020,440391105.0,2009.0,0.0,1.0,11.0,1.0,4.0,2020.0,1985.0,0.0,35.0,,,0.0,,2020.0
440422105.0,2020,440422107.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
440425105.0,2020,440425107.0,2007.0,0.0,1.0,13.0,4.0,7.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
440433103.0,2020,440433104.0,2007.0,0.0,1.0,13.0,1.0,6.0,2020.0,,0.0,36.0,,,0.0,6.0,2020.0
440439103.0,2020,440439106.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
440445105.0,2020,440445107.0,2009.0,1.0,1.0,11.0,4.0,6.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
440446431.0,2020,440446106.0,2007.0,1.0,0.0,13.0,3.0,8.0,2020.0,,,,,,,,
440450102.0,2020,440450104.0,2007.0,0.0,1.0,13.0,3.0,7.0,2020.0,1987.0,0.0,33.0,,,0.0,8.0,2020.0
440494104.0,2020,440494105.0,2005.0,1.0,1.0,15.0,3.0,12.0,2020.0,,,,,,,,
440518104.0,2020,440518105.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
440571104.0,2020,440571105.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,,,,,,,,
440579106.0,2020,440579103.0,2007.0,1.0,1.0,13.0,1.0,6.0,2020.0,,0.0,43.0,1.0,,0.0,9.0,2020.0
440585104.0,2020,440585105.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,,0.0,40.0,,,0.0,,2020.0
440596104.0,2020,440596401.0,2010.0,1.0,1.0,10.0,3.0,3.0,2020.0,1979.0,0.0,41.0,,,0.0,,2020.0
440606105.0,2020,440606108.0,2006.0,1.0,1.0,14.0,3.0,6.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
440606107.0,2020,440606110.0,2007.0,0.0,1.0,13.0,1.0,6.0,2020.0,,0.0,38.0,,,0.0,12.0,2020.0
440616101.0,2020,440616106.0,2008.0,1.0,1.0,12.0,3.0,5.0,2020.0,1984.0,0.0,36.0,,,0.0,15.0,2020.0
440624104.0,2020,440624107.0,2008.0,1.0,1.0,12.0,3.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
440633103.0,2020,440633104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
440635104.0,2020,440635105.0,2005.0,1.0,1.0,15.0,2.0,9.0,2020.0,1978.0,0.0,42.0,,,0.0,6.0,2020.0
440751104.0,2020,440751105.0,2009.0,0.0,1.0,11.0,1.0,6.0,2020.0,1981.0,0.0,39.0,,,0.0,16.0,2020.0
440759105.0,2020,440759106.0,2008.0,0.0,1.0,12.0,4.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
